			
Query=YER133W	 Hit=lcl|FVEG_09543T0	" Description=pep:known chromosome:ASM14955v1:1:301853:303473:1 gene:FVEG_09543 transcript:FVEG_09543T0 description:""Serine/threonine-protein phosphatase""-species:Gibberella_moniliformis"	 E_value=2e-61
			
Query=YER133W	 Hit=lcl|MGG_03911T0	" Description=pep:known chromosome:MG8:6:2614434:2616742:1 gene:MGG_03911 transcript:MGG_03911T0 description:""Serine/threonine-protein phosphatase ppe1""-species:Magnaporthe_oryzae"	 E_value=2e-61
			
Query=YER133W	 Hit=lcl|MAPG_08365T0	" Description=pep:novel supercontig:Mag_poae_ATCC_64411_V1:supercont1.8:10878:13212:-1 gene:MAPG_08365 transcript:MAPG_08365T0 description:""serine/threonine-protein phosphatase ppe1""-species:Magnaporthe_poae"	 E_value=2e-61
			
Query=YER133W	 Hit=lcl|EFQ89722	" Description=pep:novel supercontig:GCA_000166005.1:GL535584:16807:18402:-1 gene:PTT_13906 transcript:EFQ89722 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=3e-61
			
Query=YER133W	 Hit=lcl|MGG_06941T0	" Description=pep:known chromosome:MG8:1:3324577:3327154:1 gene:MGG_06941 transcript:MGG_06941T0 description:""Serine/threonine-protein phosphatase 5""-species:Magnaporthe_oryzae"	 E_value=3e-61
			
Query=YER133W	 Hit=lcl|EGY20006	" Description=pep:novel supercontig:GCA_000150675.1:supercont1.3:1236781:1238118:1 gene:VDAG_02022 transcript:EGY20006 description:""serine/threonine-protein phosphatase PP1-1""-species:Verticillium_dahliae"	 E_value=3e-61
			
Query=YER133W	 Hit=lcl|GGTG_04392T0	" Description=pep:known supercontig:Gae_graminis_V2:supercont1.2:5484137:5486790:-1 gene:GGTG_04392 transcript:GGTG_04392T0 description:""serine/threonine-protein phosphatase ppe1""-species:Gaeumannomyces_graminis"	 E_value=3e-61
			
Query=YER133W	 Hit=lcl|CADNFIAP00003553	" Description=pep:known contig:CADRE:8927:1132374:1134065:-1 gene:CADNFIAG00003642 transcript:CADNFIAT00003642 description:""Serine/threonine-protein phosphatase""-species:Neosartorya_fischeri"	 E_value=3e-61
			
Query=YER133W	 Hit=lcl|EGR48090	" Description=pep:novel supercontig:GCA_000167675.2:GL985066:564354:566114:-1 gene:TRIREDRAFT_48910 transcript:EGR48090 description:""predicted protein""-species:Trichoderma_reesei"	 E_value=4e-61
			
Query=YER133W	 Hit=lcl|EDU46458	" Description=pep:novel supercontig:GCA_000149985.1:supercont1.3:702008:703603:1 gene:PTRG_03620 transcript:EDU46458 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Pyrenophora_triticirepentis"	 E_value=4e-61
			
Query=YER133W	 Hit=lcl|CADAFUBP00005313	" Description=pep:known scaffold:CADRE:DS499597:1549791:1551432:1 gene:CADAFUBG00005406 transcript:CADAFUBT00005406 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_fumigatus"	 E_value=4e-61
			
Query=YER133W	 Hit=lcl|FGSG_01464P0	" Description=pep:known chromosome:ASM24013v2:1:4852877:4854246:1 gene:FGSG_01464 transcript:FGSG_01464T0 description:""serine/threonine-protein phosphatase PP1-1""-species:Gibberella_zeae"	 E_value=5e-61
			
Query=YER133W	 Hit=lcl|EFQ35201	" Description=pep:novel supercontig:GCA_000149035.1:GG697389:166816:168168:1 gene:GLRG_10345 transcript:EFQ35201 description:""calcineurin-like phosphoesterase""-species:Glomerella_graminicola"	 E_value=5e-61
			
Query=YER133W	 Hit=lcl|FGSG_07395P0	" Description=pep:known chromosome:ASM24013v2:4:3395895:3397765:-1 gene:FGSG_07395 transcript:FGSG_07395T0 description:""serine/threonine-protein phosphatase 5""-species:Gibberella_zeae"	 E_value=6e-61
			
Query=YER133W	 Hit=lcl|B0510_7709T1	" Description=pep:novel supercontig:B05.10_v2:Supercontig_1.27:11212:12988:-1 gene:B0510_7709 transcript:B0510_7709T1 description:""""-species:Botryotinia_fuckeliana"	 E_value=7e-61
			
Query=YER133W	 Hit=lcl|FVEG_07873T0	" Description=pep:known chromosome:ASM14955v1:3:1124845:1126799:-1 gene:FVEG_07873 transcript:FVEG_07873T0 description:""serine/threonine-protein phosphatase 5""-species:Gibberella_moniliformis"	 E_value=7e-61
			
Query=YER133W	 Hit=lcl|EFNCRP00000002524	" Description=pep:known supercontig:ASM18292v1:7.8:382867:384694:1 gene:EFNCRG00000002521 transcript:EFNCRT00000002524 description:""Serine/threonine protein phosphatase""-species:Neurospora_crassa"	 E_value=9e-61
			
Query=YER133W	 Hit=lcl|EFQ28094	" Description=pep:novel supercontig:GCA_000149035.1:GG697339:873362:875169:-1 gene:GLRG_03238 transcript:EFQ28094 description:""hypothetical protein""-species:Glomerella_graminicola"	 E_value=1e-60
			
Query=YER133W	 Hit=lcl|MAPG_03970T0	" Description=pep:novel supercontig:Mag_poae_ATCC_64411_V1:supercont1.3:1397004:1399878:1 gene:MAPG_03970 transcript:MAPG_03970T0 description:""serine/threonine-protein phosphatase 5""-species:Magnaporthe_poae"	 E_value=2e-60
			
Query=YER133W	 Hit=lcl|GGTG_06153T0	" Description=pep:known supercontig:Gae_graminis_V2:supercont1.3:3073779:3076293:-1 gene:GGTG_06153 transcript:GGTG_06153T0 description:""serine/threonine-protein phosphatase 5""-species:Gaeumannomyces_graminis"	 E_value=2e-60
			
Query=YER133W	 Hit=lcl|CAZ86075	" Description=pep:novel supercontig:ASM15164v1:FN430365:20060:21768:1 gene:GSTUM_00011301001 transcript:CAZ86075 description:""""-species:Tuber_melanosporum"	 E_value=2e-60
			
Query=YER133W	 Hit=lcl|AAS50448	" Description=pep:known chromosome:ASM9102v1:I:492350:493870:-1 gene:AGOS_AAR083C transcript:AAS50448 description:""Serine/threonine-protein phosphatase""-species:Ashbya_gossypii"	 E_value=2e-60
			
Query=YER133W	 Hit=lcl|YGR123C	" Description=pep:known chromosome:SacCer_Apr2011:VII:736662:738203:-1 gene:YGR123C transcript:YGR123C description:""Protein serine/threonine phosphatase with similarity to human phosphatase PP5\x3b present in both the nucleus and cytoplasm\x3b expressed during logarithmic growth\x3b computational analyses suggest roles in phosphate metabolism and rRNA processing""-species:Saccharomyces_cerevisiae"	 E_value=2e-60
			
Query=YER133W	 Hit=lcl|CADANIAP00008936	" Description=pep:known chromosome:ASM1142v1:VII:3261561:3263208:-1 gene:CADANIAG00008936 transcript:CADANIAT00008936 description:""serine/threonine protein phosphatase PPT1 (AFU_orthologue\x3b AFUA_5G06700)""-species:Aspergillus_nidulans"	 E_value=7e-60
			
Query=YER133W	 Hit=lcl|CADANGAP00013236	" Description=pep:known chromosome:CADRE:V:485946:487575:-1 gene:CADANGAG00013485 transcript:CADANGAT00013485 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_niger"	 E_value=9e-60
			
Query=YER133W	 Hit=lcl|CADANIAP00002183	" Description=pep:known chromosome:ASM1142v1:VIII:3291755:3293370:1 gene:CADANIAG00002183 transcript:CADANIAT00002183 description:""SitA protein. Ser/Thr phosphatase. TOR signalling pathway (Eurofung)""-species:Aspergillus_nidulans"	 E_value=2e-59
			
Query=YER133W	 Hit=lcl|B0510_5613T1	" Description=pep:novel supercontig:B05.10_v2:Supercontig_1.15:726413:728106:-1 gene:B0510_5613 transcript:B0510_5613T1 description:""""-species:Botryotinia_fuckeliana"	 E_value=4e-59
			
Query=YER133W	 Hit=lcl|CADATEAP00006833	" Description=pep:known supercontig:CADRE:1.14:986317:990137:-1 gene:CADATEAG00006833 transcript:CADATEAT00006833 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_terreus"	 E_value=3e-58
			
Query=YER133W	 Hit=lcl|SPBC3F6.01c.1:pep	" Description=pep:known chromosome:ASM294v2:II:4184599:4187022:-1 gene:SPBC3F6.01c transcript:SPBC3F6.01c.1 description:""serine/threonine protein phosphatase (predicted)""-species:Schizosaccharomyces_pombe"	 E_value=5e-58
			
Query=YER133W	 Hit=lcl|EPX73129	" Description=pep:novel supercontig:GCA_000150505.2:supercont6.2:3259125:3260970:1 gene:SOCG_00885 transcript:EPX73129 description:""serine/threonine protein phosphatase""-species:Schizosaccharomyces_octosporus"	 E_value=5e-58
			
Query=YER133W	 Hit=lcl|EHK27431	" Description=pep:novel supercontig:ASM17099v1:1:2196276:2198117:-1 gene:TRIVIDRAFT_197274 transcript:EHK27431 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=9e-58
			
Query=YER133W	 Hit=lcl|CADANGAP00001142	" Description=pep:known chromosome:CADRE:II:3738500:3739836:-1 gene:CADANGAG00001179 transcript:CADANGAT00001179 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_niger"	 E_value=2e-57
			
Query=YER133W	 Hit=lcl|CADAFLAP00004580	" Description=pep:known supercontig:JCVI-afl1-v2.0:EQ963475:1118305:1119645:-1 gene:CADAFLAG00004580 transcript:CADAFLAT00004580 description:""Serine/threonine-protein phosphatase ""-species:Aspergillus_flavus"	 E_value=3e-57
			
Query=YER133W	 Hit=lcl|EPY50385	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.6:605231:607152:-1 gene:SPOG_01143 transcript:EPY50385 description:""serine/threonine protein phosphatase""-species:Schizosaccharomyces_cryophilus"	 E_value=7e-57
			
Query=YER133W	 Hit=lcl|EEB07750	" Description=pep:novel supercontig:GCA_000149845.2:supercont5.1:1612582:1614527:-1 gene:SJAG_02854 transcript:EEB07750 description:""serine/threonine protein phosphatase""-species:Schizosaccharomyces_japonicus"	 E_value=8e-57
			
Query=YER133W	 Hit=lcl|CADATEAP00005222	" Description=pep:known supercontig:CADRE:1.7:212364:213689:-1 gene:CADATEAG00005222 transcript:CADATEAT00005222 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_terreus"	 E_value=1e-56
			
Query=YER133W	 Hit=lcl|CADNFIAP00004167	" Description=pep:known contig:CADRE:9201:2965526:2966851:1 gene:CADNFIAG00004295 transcript:CADNFIAT00004295 description:""Serine/threonine-protein phosphatase""-species:Neosartorya_fischeri"	 E_value=2e-56
			
Query=YER133W	 Hit=lcl|CADAFUBP00007552	" Description=pep:known scaffold:CADRE:DS499599:1537331:1538656:1 gene:CADAFUBG00007688 transcript:CADAFUBT00007688 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_fumigatus"	 E_value=3e-56
			
Query=YER133W	 Hit=lcl|EGY18027	" Description=pep:novel supercontig:GCA_000150675.1:supercont1.20:200499:202430:1 gene:VDAG_08361 transcript:EGY18027 description:""serine/threonine-protein phosphatase""-species:Verticillium_dahliae"	 E_value=4e-56
			
Query=YER133W	 Hit=lcl|CAG82820	" Description=pep:novel chromosome:GCA_000002525.1:B:927176:928615:1 gene:YALI0_B06963g transcript:CAG82820 description:""YALI0B06963p""-species:Yarrowia_lipolytica"	 E_value=4e-55
			
Query=YER133W	 Hit=lcl|CCU76054	" Description=pep:novel supercontig:EF1:HF943536:378787:380459:1 gene:BGHDH14_bgh04533 transcript:CCU76054 description:""serine/threonine-protein phosphatase""-species:Blumeria_graminis"	 E_value=3e-52
			
Query=YER133W	 Hit=lcl|EGY18035	" Description=pep:novel supercontig:GCA_000150675.1:supercont1.20:216409:218401:1 gene:VDAG_08369 transcript:EGY18035 description:""serine/threonine-protein phosphatase 2B catalytic subunit""-species:Verticillium_dahliae"	 E_value=1e-50
			
Query=YOL123W	 Hit=lcl|CADANIAP00000536	" Description=pep:known chromosome:ASM1142v1:IV:1507375:1510766:1 gene:CADANIAG00000536 transcript:CADANIAT00000536 description:""heterogeneous nuclear ribonucleoprotein HRP1 (AFU_orthologue\x3b AFUA_2G06090)""-species:Aspergillus_nidulans"	 E_value=2e-67
			
Query=YOL123W	 Hit=lcl|EFQ28187	" Description=pep:novel supercontig:GCA_000149035.1:GG697340:62173:63610:1 gene:GLRG_03331 transcript:EFQ28187 description:""RNA recognition domain-containing protein""-species:Glomerella_graminicola"	 E_value=4e-67
			
Query=YOL123W	 Hit=lcl|FGSG_13728P0	" Description=pep:known chromosome:ASM24013v2:1:10340848:10342232:-1 gene:FGSG_13728 transcript:FGSG_13728T0 description:""hypothetical protein similar to heterogeneous nuclear ribonucleoprotein HRP1""-species:Gibberella_zeae"	 E_value=4e-67
			
Query=YOL123W	 Hit=lcl|EHK26580	" Description=pep:novel supercontig:ASM17099v1:2:2155031:2158164:-1 gene:TRIVIDRAFT_77860 transcript:EHK26580 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=5e-67
			
Query=YOL123W	 Hit=lcl|EGR45845	" Description=pep:novel supercontig:GCA_000167675.2:GL985076:366918:370067:1 gene:TRIREDRAFT_80956 transcript:EGR45845 description:""predicted protein""-species:Trichoderma_reesei"	 E_value=8e-67
			
Query=YOL123W	 Hit=lcl|FVEG_02942T0	" Description=pep:known chromosome:ASM14955v1:5:1243050:1244416:1 gene:FVEG_02942 transcript:FVEG_02942T0 description:""conserved hypothetical protein""-species:Gibberella_moniliformis"	 E_value=9e-67
			
Query=YOL123W	 Hit=lcl|EPX75069	" Description=pep:novel supercontig:GCA_000150505.2:supercont6.1:3847548:3849848:-1 gene:SOCG_02545 transcript:EPX75069 description:""mRNA cleavage factor complex subunit""-species:Schizosaccharomyces_octosporus"	 E_value=2e-66
			
Query=YOL123W	 Hit=lcl|SPBC660.15.1:pep	" Description=pep:known chromosome:ASM294v2:II:224297:228689:1 gene:SPBC660.15 transcript:SPBC660.15.1 description:""mRNA cleavage factor complex subunit (predicted)""-species:Schizosaccharomyces_pombe"	 E_value=4e-66
			
Query=YOL123W	 Hit=lcl|EPY49572	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.8:309816:311799:1 gene:SPOG_01457 transcript:EPY49572 description:""mRNA cleavage factor complex subunit""-species:Schizosaccharomyces_cryophilus"	 E_value=6e-66
			
Query=YOL123W	 Hit=lcl|EFQ86065	" Description=pep:novel supercontig:GCA_000166005.1:GL537556:21628:24767:1 gene:PTT_18782 transcript:EFQ86065 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=2e-65
			
Query=YOL123W	 Hit=lcl|CADAFLAP00010081	" Description=pep:known supercontig:JCVI-afl1-v2.0:EQ963481:1941579:1943563:1 gene:CADAFLAG00010081 transcript:CADAFLAT00010081 description:""Heterogeneous nuclear ribonucleoprotein HRP1 ""-species:Aspergillus_flavus"	 E_value=1e-64
			
Query=YOL123W	 Hit=lcl|CADANGAP00002920	" Description=pep:known chromosome:CADRE:IV:2460273:2461882:-1 gene:CADANGAG00002994 transcript:CADANGAT00002994 description:""Complex\x3a S. cerevisiae Hrp1p is one of five subunits of cleavage factor I""-species:Aspergillus_niger"	 E_value=8e-64
			
Query=YOL123W	 Hit=lcl|CADAFUBP00002260	" Description=pep:known scaffold:CADRE:DS499595:1709416:1712752:1 gene:CADAFUBG00002311 transcript:CADAFUBT00002311 description:""Heterogeneous nuclear ribonucleoprotein HRP1""-species:Aspergillus_fumigatus"	 E_value=7e-63
			
Query=YOL123W	 Hit=lcl|EEB08688	" Description=pep:novel supercontig:GCA_000149845.2:supercont5.2:3635808:3638204:1 gene:SJAG_03853 transcript:EEB08688 description:""mRNA cleavage factor complex subunit""-species:Schizosaccharomyces_japonicus"	 E_value=8e-63
			
Query=YOL123W	 Hit=lcl|MGG_06881T0	" Description=pep:known chromosome:MG8:1:3103981:3108534:-1 gene:MGG_06881 transcript:MGG_06881T0 description:""Putative uncharacterized protein""-species:Magnaporthe_oryzae"	 E_value=1e-62
			
Query=YOL123W	 Hit=lcl|CAG82118	" Description=pep:novel chromosome:GCA_000002525.1:C:1923886:1924989:-1 gene:YALI0_C13860g transcript:CAG82118 description:""YALI0C13860p""-species:Yarrowia_lipolytica"	 E_value=6e-62
			
Query=YOL123W	 Hit=lcl|GGTG_06219T0	" Description=pep:known supercontig:Gae_graminis_V2:supercont1.3:3308681:3314075:-1 gene:GGTG_06219 transcript:GGTG_06219T0 description:""hypothetical protein""-species:Gaeumannomyces_graminis"	 E_value=4e-61
			
Query=YOL123W	 Hit=lcl|CADNFIAP00006705	" Description=pep:known contig:CADRE:9292:3046975:3048595:1 gene:CADNFIAG00006872 transcript:CADNFIAT00006872 description:""Heterogeneous nuclear ribonucleoprotein HRP1""-species:Neosartorya_fischeri"	 E_value=4e-61
			
Query=YOL123W	 Hit=lcl|CAZ81888	" Description=pep:novel supercontig:ASM15164v1:FN430097:358527:362301:1 gene:GSTUM_00005496001 transcript:CAZ81888 description:""""-species:Tuber_melanosporum"	 E_value=6e-61
			
Query=YOL123W	 Hit=lcl|EDO02743	" Description=pep:novel supercontig:ASM14694v1:CH476626:1011797:1013613:1 gene:SS1G_05220 transcript:EDO02743 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=7e-59
			
Query=YOL123W	 Hit=lcl|CBX95876	" Description=pep:novel supercontig:ASM23037v1:FP929127:2080324:2082461:-1 gene:LEMA_P030280.1 transcript:CBX95876 description:""Putative uncharacterized protein ""-species:Leptosphaeria_maculans"	 E_value=4e-58
			
Query=YOL123W	 Hit=lcl|CADATEAP00006229	" Description=pep:known supercontig:CADRE:1.9:1511353:1512896:1 gene:CADATEAG00006229 transcript:CADATEAT00006229 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=1e-57
			
Query=YOL123W	 Hit=lcl|EFNCRP00000003920	" Description=pep:known supercontig:ASM18292v1:7.13:343787:345483:1 gene:EFNCRG00000003915 transcript:EFNCRT00000003920 description:""Putative uncharacterized protein""-species:Neurospora_crassa"	 E_value=2e-57
			
Query=YOL123W	 Hit=lcl|CCU78311	" Description=pep:novel supercontig:EF1:HF943535:1179386:1180862:1 gene:BGHDH14_bgh00231 transcript:CCU78311 description:""hypothetical protein""-species:Blumeria_graminis"	 E_value=3e-57
			
Query=YOL123W	 Hit=lcl|B0510_4631T1	" Description=pep:novel supercontig:B05.10_v2:Supercontig_1.11:919663:921249:1 gene:B0510_4631 transcript:B0510_4631T1 description:""""-species:Botryotinia_fuckeliana"	 E_value=2e-56
			
Query=YOL123W	 Hit=lcl|Mycgr3P28846	" Description=pep:known chromosome:MG2:6:679008:679542:-1 gene:Mycgr3G28846 transcript:Mycgr3T28846 description:""Putative uncharacterized protein""-species:Zymoseptoria_tritici"	 E_value=5e-55
			
Query=MGG_00680T0	 Hit=lcl|FGSG_11865P0	" Description=pep:known chromosome:ASM24013v2:1:3141864:3142631:1 gene:FGSG_11865 transcript:FGSG_11865T0 description:""mRNA 3'-end-processing protein YTH1""-species:Gibberella_zeae"	 E_value=6e-94
			
Query=MGG_00680T0	 Hit=lcl|EFNCRP00000006432	" Description=pep:known supercontig:ASM18292v1:7.29:83223:84176:1 gene:EFNCRG00000006428 transcript:EFNCRT00000006440 description:""mRNA 3'-end-processing protein yth-1""-species:Neurospora_crassa"	 E_value=3e-93
			
Query=MGG_00680T0	 Hit=lcl|EHK19148	" Description=pep:novel supercontig:ASM17099v1:84:366427:367382:-1 gene:TRIVIDRAFT_181899 transcript:EHK19148 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=7e-93
			
Query=MGG_00680T0	 Hit=lcl|FVEG_00590T0	" Description=pep:known chromosome:ASM14955v1:1:3299925:3300784:-1 gene:FVEG_00590 transcript:FVEG_00590T0 description:""mRNA 3'-end-processing protein yth1""-species:Gibberella_moniliformis"	 E_value=2e-91
			
Query=MGG_00680T0	 Hit=lcl|EGR48389	" Description=pep:novel supercontig:GCA_000167675.2:GL985065:367046:369568:-1 gene:TRIREDRAFT_78288 transcript:EGR48389 description:""predicted protein""-species:Trichoderma_reesei"	 E_value=3e-90
			
Query=MGG_00680T0	 Hit=lcl|EFQ30815	" Description=pep:novel supercontig:GCA_000149035.1:GG697351:294744:295505:-1 gene:GLRG_05959 transcript:EFQ30815 description:""hypothetical protein""-species:Glomerella_graminicola"	 E_value=1e-85
			
Query=MGG_00680T0	 Hit=lcl|EDO03414	" Description=pep:novel supercontig:ASM14694v1:CH476627:796636:798886:-1 gene:SS1G_05895 transcript:EDO03414 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=2e-71
			
Query=MGG_00680T0	 Hit=lcl|EGY15660	" Description=pep:novel supercontig:GCA_000150675.1:supercont1.14:738682:740079:-1 gene:VDAG_06824 transcript:EGY15660 description:""mRNA 3'-end-processing protein YTH1""-species:Verticillium_dahliae"	 E_value=5e-71
			
Query=MGG_00680T0	 Hit=lcl|B0510_1510T1	" Description=pep:novel supercontig:B05.10_v2:Supercontig_1.3:948417:949250:-1 gene:B0510_1510 transcript:B0510_1510T1 description:""""-species:Botryotinia_fuckeliana"	 E_value=3e-70
			
Query=MGG_00680T0	 Hit=lcl|EFQ87453	" Description=pep:novel supercontig:GCA_000166005.1:GL537001:16553:17379:1 gene:PTT_17055 transcript:EFQ87453 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=8e-70
			
Query=MGG_00680T0	 Hit=lcl|CCU82770	" Description=pep:novel supercontig:EF1:HF943538:327591:328493:1 gene:BGHDH14_bgh01661 transcript:CCU82770 description:""putative mRNA 3prime-end-processing protein YTH1""-species:Blumeria_graminis"	 E_value=2e-69
			
Query=MGG_00680T0	 Hit=lcl|EDU50436	" Description=pep:novel supercontig:GCA_000149985.1:supercont1.8:44235:45312:-1 gene:PTRG_07517 transcript:EDU50436 description:""mRNA 3'-end-processing protein yth1""-species:Pyrenophora_triticirepentis"	 E_value=2e-69
			
Query=MGG_00680T0	 Hit=lcl|CBX95652	" Description=pep:novel supercontig:ASM23037v1:FP929127:1430756:1431583:1 gene:LEMA_P028040.1 transcript:CBX95652 description:""Putative uncharacterized protein ""-species:Leptosphaeria_maculans"	 E_value=2e-68
			
Query=MGG_00680T0	 Hit=lcl|CADATEAP00008580	" Description=pep:known supercontig:CADRE:1.3:157447:158340:1 gene:CADATEAG00008580 transcript:CADATEAT00008580 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=2e-66
			
Query=MGG_00680T0	 Hit=lcl|CAZ80303	" Description=pep:novel supercontig:ASM15164v1:FN430020:128791:131177:-1 gene:GSTUM_00004539001 transcript:CAZ80303 description:""""-species:Tuber_melanosporum"	 E_value=4e-65
			
Query=MGG_00680T0	 Hit=lcl|CADANIAP00002417	" Description=pep:known chromosome:ASM1142v1:VIII:3927829:3928593:1 gene:CADANIAG00002417 transcript:CADANIAT00002417 description:""mRNA cleavage and polyadenylation specificity factor complex subunit, putative (AFU_orthologue\x3b AFUA_1G02810)""-species:Aspergillus_nidulans"	 E_value=1e-64
			
Query=MGG_00680T0	 Hit=lcl|CADAFUBP00000312	" Description=pep:known scaffold:CADRE:DS499594:880525:881289:1 gene:CADAFUBG00000319 transcript:CADAFUBT00000319 description:""mRNA cleavage and polyadenylation specificity factor complex subunit, putative""-species:Aspergillus_fumigatus"	 E_value=1e-63
			
Query=MGG_00680T0	 Hit=lcl|CADAFLAP00000846	" Description=pep:known supercontig:JCVI-afl1-v2.0:EQ963472:2267662:2268429:-1 gene:CADAFLAG00000846 transcript:CADAFLAT00000846 description:""mRNA cleavage and polyadenylation specificity factor complex subunit ""-species:Aspergillus_flavus"	 E_value=5e-63
			
Query=MGG_00680T0	 Hit=lcl|CADNFIAP00001238	" Description=pep:known contig:CADRE:8741:4182295:4183059:-1 gene:CADNFIAG00001277 transcript:CADNFIAT00001277 description:""MRNA cleavage and polyadenylation specificity factor complex subunit, putative""-species:Neosartorya_fischeri"	 E_value=1e-62
			
Query=MGG_00680T0	 Hit=lcl|CADANGAP00000511	" Description=pep:known chromosome:CADRE:II:2234406:2235330:-1 gene:CADANGAG00000527 transcript:CADANGAT00000527 description:""Complex\x3a S. cerevisiae Yth1p interacts with Fip1p""-species:Aspergillus_niger"	 E_value=1e-60
			
Query=MGG_00680T0	 Hit=lcl|CAG81028	" Description=pep:novel chromosome:GCA_000002525.1:D:1817939:1818520:-1 gene:YALI0_D14982g transcript:CAG81028 description:""YALI0D14982p""-species:Yarrowia_lipolytica"	 E_value=1e-54
			
Query=MGG_00680T0	 Hit=lcl|SNOT_04721	" Description=pep:known supercontig:ASM14691v1:supercont1.6:1374321:1375149:1 gene:SNOG_04721 transcript:SNOT_04721 description:""Putative uncharacterized protein""-species:Phaeosphaeria_nodorum"	 E_value=7e-54
			
Query=MGG_00680T0	 Hit=lcl|AAS52353	" Description=pep:known chromosome:ASM9102v1:V:26839:27468:1 gene:AGOS_AEL331W transcript:AAS52353 description:""mRNA 3'-end-processing protein YTH1""-species:Ashbya_gossypii"	 E_value=9e-54
			
Query=MGG_00680T0	 Hit=lcl|YPR107C	" Description=pep:known chromosome:SacCer_Apr2011:XVI:741438:742064:-1 gene:YPR107C transcript:YPR107C description:""Essential RNA-binding component of cleavage and polyadenylation factor, contains five zinc fingers\x3b required for pre-mRNA 3'-end processing and polyadenylation""-species:Saccharomyces_cerevisiae"	 E_value=3e-51
			
Query=MGG_00739T0	 Hit=lcl|SPBC1709.08.1:pep	" Description=pep:known chromosome:ASM294v2:II:1113294:1118228:1 gene:SPBC1709.08 transcript:SPBC1709.08.1 description:""cleavage factor one Cft1 (predicted)""-species:Schizosaccharomyces_pombe"	 E_value=1e-79
			
Query=MGG_00739T0	 Hit=lcl|SPBC1709.08.1:pep	" Description=pep:known chromosome:ASM294v2:II:1113294:1118228:1 gene:SPBC1709.08 transcript:SPBC1709.08.1 description:""cleavage factor one Cft1 (predicted)""-species:Schizosaccharomyces_pombe"	 E_value=4e-69
			
Query=MGG_00739T0	 Hit=lcl|YDR301W	" Description=pep:known chromosome:SacCer_Apr2011:IV:1063352:1067425:1 gene:YDR301W transcript:YDR301W description:""RNA-binding subunit of the mRNA cleavage and polyadenylation factor\x3b involved in poly(A) site recognition and required for both pre-mRNA cleavage and polyadenylation, 51% sequence similarity with mammalian AAUAA-binding subunit of CPSF""-species:Saccharomyces_cerevisiae"	 E_value=1e-77
			
Query=MGG_00739T0	 Hit=lcl|EGF98089	" Description=pep:novel supercontig:GCA_000204055.1:GL883185:46723:52318:1 gene:MELLADRAFT_96156 transcript:EGF98089 description:""hypothetical protein""-species:Melampsora_laricipopulina"	 E_value=6e-70
			
Query=MGG_01676T0	 Hit=lcl|CBQ71134	" Description=pep:novel chromosome:GCA_000230245.1:20:793305:794214:1 gene:sr13594 transcript:CBQ71134 description:""conserved hypothetical protein""-species:Sporisorium_reilianum"	 E_value=3e-98
			
Query=MGG_01676T0	 Hit=lcl|CADATEAP00005671	" Description=pep:known supercontig:CADRE:1.15:946335:947010:1 gene:CADATEAG00005671 transcript:CADATEAT00005671 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=1e-94
			
Query=MGG_01676T0	 Hit=lcl|CAG78221	" Description=pep:novel chromosome:GCA_000002525.1:F:1926894:1927646:1 gene:YALI0_F14421g transcript:CAG78221 description:""YALI0F14421p""-species:Yarrowia_lipolytica"	 E_value=9e-87
			
Query=MGG_01676T0	 Hit=lcl|UM02393P0	" Description=pep:known supercontig:UM1:Cont_1.83:149236:150188:1 gene:UM02393 transcript:UM02393T0 description:""hypothetical protein""-species:Ustilago_maydis"	 E_value=2e-81
			
Query=MGG_01676T0	 Hit=lcl|MVLG_04225T0	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.45:141986:144690:1 gene:MVLG_04225 transcript:MVLG_04225T0 description:""hypothetical protein""-species:Microbotryum_violaceum"	 E_value=8e-78
			
Query=MGG_01676T0	 Hit=lcl|CCU81273	" Description=pep:novel supercontig:EF1:HF943526:687253:687562:-1 gene:BGHDH14_bgh01502 transcript:CCU81273 description:""cleavage and polyadenylation specificity factor subunit 5""-species:Blumeria_graminis"	 E_value=2e-60
			
